filename	content	beg_pos	end_pos	symbol	time_len	rec_node_type	dp_message	is_yun	perr_msg	perr_level_msg
12202720403-CD-韩国-3-3-2(3)_16000.xml	fil	0	1		1	fil				
12202720403-CD-韩国-3-3-2(3)_16000.xml	fil	0	1		1	fil	32			
12202720403-CD-韩国-3-3-2(3)_16000.xml	妈	1	9	ma1	8	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	m	1	4		3	paper	0	0	1	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	a	4	9		5	paper	0	1	3	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	妈	9	9	ma0	0	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	m	-1	-1			paper	16	0	16	
12202720403-CD-韩国-3-3-2(3)_16000.xml	a	-1	-1			paper	16	1	16	
12202720403-CD-韩国-3-3-2(3)_16000.xml	你	9	17	ni3	8	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	n	9	12		3	paper	0	0	1	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	i	12	17		5	paper	0	1	3	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	爸	17	40	ba4	23	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	b	17	28		11	paper	0	0	1	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	a	28	40		12	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	我	40	64	wo3	24	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	_u	40	47		7	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	uo	47	64		17	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	不	64	82	bu2	18	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	b	64	72		8	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	u	72	82		10	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	是	82	108	shi4	26	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	sh	82	100		18	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	iii	100	108		8	paper	0	1	2	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	也	108	160	ye3	52	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	_i	108	124		16	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	ie	124	160		36	paper	0	1	1	2
12202720403-CD-韩国-3-3-2(3)_16000.xml	sil	160	163		3	sil				
12202720403-CD-韩国-3-3-2(3)_16000.xml	sil	160	163		3	sil	0			
12202720403-CD-韩国-3-3-2(3)_16000.xml	伺	163	171	ci4	8	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	c	163	166		3	paper	0	0	1	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	ii	166	171		5	paper	0	1	3	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	sil	171	206		35	sil				
12202720403-CD-韩国-3-3-2(3)_16000.xml	sil	171	206		35	sil	0			
12202720403-CD-韩国-3-3-2(3)_16000.xml	fil	206	248		42	fil				
12202720403-CD-韩国-3-3-2(3)_16000.xml	fil	206	248		42	fil	32			
12202720403-CD-韩国-3-3-2(3)_16000.xml	候	248	282	hou0	34	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	h	248	264		16	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	ou	264	282		18	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	了	282	314	le0	32	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	l	282	292		10	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	e	292	314		22	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	一	314	334	yi2	20	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	_i	314	322		8	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	i	322	334		12	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	辈	334	364	bei4	30	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	b	334	343		9	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	ei	343	364		21	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	子	364	378	zi0	14	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	z	364	373		9	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	ii	373	378		5	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	吗	378	412	ma0	34	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	m	378	386		8	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	a	386	412		26	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	sil	412	448		36	sil				
12202720403-CD-韩国-3-3-2(3)_16000.xml	sil	412	448		36	sil	0			
12202720403-CD-韩国-3-3-2(3)_16000.xml	男	448	492	nan2	44	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	n	448	466		18	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	an	466	492		26	paper	0	1	2	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	的	492	512	de0	20	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	d	492	497		5	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	e	497	512		15	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	有	512	540	you2	28	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	_i	512	522		10	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	iou	522	540		18	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	几	540	566	ji3	26	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	j	540	554		14	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	i	554	566		12	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	个	566	589	ge4	23	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	g	566	574		8	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	e	574	589		15	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	爱	589	616	ai4	27	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	_a	589	596		7	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	ai	596	616		20	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	做	616	652	zuo4	36	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	z	616	632		16	paper	0	0	1	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	uo	632	652		20	paper	0	1	1	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	家	652	686	jia1	34	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	j	652	670		18	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	ia	670	686		16	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	务	686	722	wu0	36	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	_u	686	710		24	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	u	710	722		12	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	的	722	768	de0	46	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	d	722	734		12	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	e	734	768		34	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	sil	768	848		80	sil				
12202720403-CD-韩国-3-3-2(3)_16000.xml	sil	768	848		80	sil	0			
12202720403-CD-韩国-3-3-2(3)_16000.xml	fil	848	880		32	fil				
12202720403-CD-韩国-3-3-2(3)_16000.xml	fil	848	880		32	fil	32			
12202720403-CD-韩国-3-3-2(3)_16000.xml	大	880	908	da4	28	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	d	880	886		6	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	a	886	908		22	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	多	908	946	duo1	38	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	d	908	916		8	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	uo	916	946		30	paper	0	1	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	数	946	1002	shu4	56	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	sh	946	972		26	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	u	972	1002		30	paper	0	1	2	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	人	1002	1044	ren2	42	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	r	1002	1026		24	paper	0	0	0	1
12202720403-CD-韩国-3-3-2(3)_16000.xml	en	1026	1044		18	paper	0	1	1	3
12202720403-CD-韩国-3-3-2(3)_16000.xml	家	1044	1090	jia1	46	paper				
12202720403-CD-韩国-3-3-2(3)_16000.xml	j	1044	1060		16	paper	0	0	0	1
