filename	content	beg_pos	end_pos	symbol	time_len	rec_node_type	dp_message	is_yun	perr_msg	perr_level_msg
12212720434-C-韩国-2-2-4(1)_16000.xml	sil	0	155		155	sil				
12212720434-C-韩国-2-2-4(1)_16000.xml	sil	0	155		155	sil	0			
12212720434-C-韩国-2-2-4(1)_16000.xml	小	155	196	xiao3	41	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	x	155	184		29	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	iao	184	196		12	paper	0	1	3	2
12212720434-C-韩国-2-2-4(1)_16000.xml	丽	196	232	li4	36	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	l	196	216		20	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	i	216	232		16	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	fil	232	237		5	fil				
12212720434-C-韩国-2-2-4(1)_16000.xml	fil	232	237		5	fil	32			
12212720434-C-韩国-2-2-4(1)_16000.xml	女	237	266	nv3	29	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	n	237	240		3	paper	0	0	1	3
12212720434-C-韩国-2-2-4(1)_16000.xml	v	240	266		26	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	fil	266	286		20	fil				
12212720434-C-韩国-2-2-4(1)_16000.xml	fil	266	286		20	fil	32			
12212720434-C-韩国-2-2-4(1)_16000.xml	二	286	306	er4	20	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	_e	286	294		8	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	er	294	306		12	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	十	306	336	shi2	30	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	sh	306	320		14	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	iii	320	336		16	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	六	336	360	liu4	24	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	l	336	340		4	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	iou	340	360		20	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	岁	360	381	sui4	21	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	s	360	376		16	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	uei	376	381		5	paper	0	1	3	3
12212720434-C-韩国-2-2-4(1)_16000.xml	fil	381	412		31	fil				
12212720434-C-韩国-2-2-4(1)_16000.xml	fil	381	412		31	fil	32			
12212720434-C-韩国-2-2-4(1)_16000.xml	售	412	432	shou4	20	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	sh	412	418		6	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	ou	418	432		14	paper	0	1	2	1
12212720434-C-韩国-2-2-4(1)_16000.xml	货	432	467	huo4	35	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	h	432	448		16	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	uo	448	467		19	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	员	467	510	yuan2	43	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	_v	467	478		11	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	van	478	510		32	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	sil	510	518		8	sil				
12212720434-C-韩国-2-2-4(1)_16000.xml	sil	510	518		8	sil	0			
12212720434-C-韩国-2-2-4(1)_16000.xml	我	518	570	wo3	52	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	_u	518	556		38	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	uo	556	570		14	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	现	570	598	xian4	28	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	x	570	584		14	paper	0	0	0	2
12212720434-C-韩国-2-2-4(1)_16000.xml	ian	584	598		14	paper	0	1	1	3
12212720434-C-韩国-2-2-4(1)_16000.xml	在	598	622	zai4	24	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	z	598	608		10	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	ai	608	622		14	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	还	622	650	hai2	28	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	h	622	638		16	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	ai	638	650		12	paper	0	1	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	没	650	679	mei2	29	paper				
12212720434-C-韩国-2-2-4(1)_16000.xml	m	650	664		14	paper	0	0	0	1
12212720434-C-韩国-2-2-4(1)_16000.xml	ei	664	679		15	paper	0	1	0	1
