filename	content	beg_pos	end_pos	symbol	time_len	rec_node_type	dp_message	is_yun	perr_msg	perr_level_msg
12202740409-A-韩国-3-3-3(2)_16000.xml	fil	0	1		1	fil				
12202740409-A-韩国-3-3-3(2)_16000.xml	fil	0	1		1	fil	32			
12202740409-A-韩国-3-3-3(2)_16000.xml	女	1	40	nv3	39	paper				
12202740409-A-韩国-3-3-3(2)_16000.xml	n	1	22		21	paper	0	0	0	2
12202740409-A-韩国-3-3-3(2)_16000.xml	v	22	40		18	paper	0	1	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	儿	40	74	er2	34	paper				
12202740409-A-韩国-3-3-3(2)_16000.xml	_e	40	54		14	paper	0	0	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	er	54	74		20	paper	0	1	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	sil	74	208		134	sil				
12202740409-A-韩国-3-3-3(2)_16000.xml	sil	74	208		134	sil	0			
12202740409-A-韩国-3-3-3(2)_16000.xml	可	208	236	ke3	28	paper				
12202740409-A-韩国-3-3-3(2)_16000.xml	k	208	224		16	paper	0	0	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	e	224	236		12	paper	0	1	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	是	236	268	shi4	32	paper				
12202740409-A-韩国-3-3-3(2)_16000.xml	sh	236	250		14	paper	0	0	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	iii	250	268		18	paper	0	1	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	结	268	288	jie2	20	paper				
12202740409-A-韩国-3-3-3(2)_16000.xml	j	268	274		6	paper	0	0	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	ie	274	288		14	paper	0	1	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	婚	288	306	hun1	18	paper				
12202740409-A-韩国-3-3-3(2)_16000.xml	h	288	294		6	paper	0	0	0	1
12202740409-A-韩国-3-3-3(2)_16000.xml	uen	294	306		12	paper	0	1	2	1
12202740409-A-韩国-3-3-3(2)_16000.xml	是	306	332	shi4	26	paper				
