filename	content	beg_pos	end_pos	symbol	time_len	rec_node_type	dp_message	is_yun	perr_msg	perr_level_msg
12202720492-B-韩国-2-2-5(2)_16000.xml	fil	0	1		1	fil				
12202720492-B-韩国-2-2-5(2)_16000.xml	fil	0	1		1	fil	32			
12202720492-B-韩国-2-2-5(2)_16000.xml	她	1	32	ta1	31	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	t	1	22		21	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	a	22	32		10	paper	0	1	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	性	32	70	xing4	38	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	x	32	50		18	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	ing	50	70		20	paper	0	1	2	1
12202720492-B-韩国-2-2-5(2)_16000.xml	格	70	92	ge2	22	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	g	70	78		8	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	e	78	92		14	paper	0	1	2	1
12202720492-B-韩国-2-2-5(2)_16000.xml	活	92	118	huo2	26	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	h	92	106		14	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	uo	106	118		12	paper	0	1	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	泼	118	148	po0	30	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	p	118	134		16	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	o	134	148		14	paper	0	1	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	大	148	170	da4	22	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	d	148	154		6	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	a	154	170		16	paper	0	1	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	方	170	212	fang0	42	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	f	170	182		12	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	ang	182	212		30	paper	0	1	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	sil	212	222		10	sil				
12202720492-B-韩国-2-2-5(2)_16000.xml	sil	212	222		10	sil	0			
12202720492-B-韩国-2-2-5(2)_16000.xml	也	222	284	ye2	62	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	_i	222	262		40	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	ie	262	284		22	paper	0	1	1	2
12202720492-B-韩国-2-2-5(2)_16000.xml	很	284	352	hen3	68	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	h	284	304		20	paper	0	0	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	en	304	352		48	paper	0	1	0	1
12202720492-B-韩国-2-2-5(2)_16000.xml	sil	352	422		70	sil				
12202720492-B-韩国-2-2-5(2)_16000.xml	sil	352	422		70	sil	0			
12202720492-B-韩国-2-2-5(2)_16000.xml	善	422	462	shan4	40	paper				
12202720492-B-韩国-2-2-5(2)_16000.xml	sh	422	457		35	paper	0	0	0	2
