filename	content	beg_pos	end_pos	symbol	time_len	rec_node_type	dp_message	is_yun	perr_msg	perr_level_msg
12182720305-B-韩国-2-2-6_16000.xml	sil	0	106		106	sil				
12182720305-B-韩国-2-2-6_16000.xml	sil	0	106		106	sil	0			
12182720305-B-韩国-2-2-6_16000.xml	fil	106	394		288	fil				
12182720305-B-韩国-2-2-6_16000.xml	fil	106	394		288	fil	32			
12182720305-B-韩国-2-2-6_16000.xml	sil	394	452		58	sil				
12182720305-B-韩国-2-2-6_16000.xml	sil	394	452		58	sil	0			
12182720305-B-韩国-2-2-6_16000.xml	我	452	472	wo3	20	paper				
12182720305-B-韩国-2-2-6_16000.xml	_u	452	460		8	paper	0	0	0	2
12182720305-B-韩国-2-2-6_16000.xml	uo	460	472		12	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	是	472	500	shi4	28	paper				
12182720305-B-韩国-2-2-6_16000.xml	sh	472	486		14	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	iii	486	500		14	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	个	500	528	ge4	28	paper				
12182720305-B-韩国-2-2-6_16000.xml	g	500	503		3	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	e	503	528		25	paper	0	1	3	3
12182720305-B-韩国-2-2-6_16000.xml	sil	528	592		64	sil				
12182720305-B-韩国-2-2-6_16000.xml	sil	528	592		64	sil	0			
12182720305-B-韩国-2-2-6_16000.xml	特	592	624	te4	32	paper				
12182720305-B-韩国-2-2-6_16000.xml	t	592	612		20	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	e	612	624		12	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	喜	624	650	xi3	26	paper				
12182720305-B-韩国-2-2-6_16000.xml	x	624	640		16	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	i	640	650		10	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	欢	650	681	huan0	31	paper				
12182720305-B-韩国-2-2-6_16000.xml	h	650	663		13	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	uan	663	681		18	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	浪	681	700	lang4	19	paper				
12182720305-B-韩国-2-2-6_16000.xml	l	681	684		3	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	ang	684	700		16	paper	0	1	3	2
12182720305-B-韩国-2-2-6_16000.xml	漫	700	720	man0	20	paper				
12182720305-B-韩国-2-2-6_16000.xml	m	700	709		9	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	an	709	720		11	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	的	720	734	de0	14	paper				
12182720305-B-韩国-2-2-6_16000.xml	d	720	728		8	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	e	728	734		6	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	人	734	760	ren2	26	paper				
12182720305-B-韩国-2-2-6_16000.xml	r	734	741		7	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	en	741	760		19	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	sil	760	880		120	sil				
12182720305-B-韩国-2-2-6_16000.xml	sil	760	880		120	sil	0			
12182720305-B-韩国-2-2-6_16000.xml	我	880	909	wo3	29	paper				
12182720305-B-韩国-2-2-6_16000.xml	_u	880	894		14	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	uo	894	909		15	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	理	909	928	li2	19	paper				
12182720305-B-韩国-2-2-6_16000.xml	l	909	915		6	paper	0	0	1	3
12182720305-B-韩国-2-2-6_16000.xml	i	915	928		13	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	想	928	958	xiang3	30	paper				
12182720305-B-韩国-2-2-6_16000.xml	x	928	942		14	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	iang	942	958		16	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	中	958	990	zhong1	32	paper				
12182720305-B-韩国-2-2-6_16000.xml	zh	958	975		17	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	ong	975	990		15	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	的	990	1008	de0	18	paper				
12182720305-B-韩国-2-2-6_16000.xml	d	990	993		3	paper	0	0	0	2
12182720305-B-韩国-2-2-6_16000.xml	e	993	1008		15	paper	0	1	0	2
12182720305-B-韩国-2-2-6_16000.xml	恋	1008	1040	lian4	32	paper				
12182720305-B-韩国-2-2-6_16000.xml	l	1008	1021		13	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	ian	1021	1040		19	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	人	1040	1063	ren2	23	paper				
12182720305-B-韩国-2-2-6_16000.xml	r	1040	1045		5	paper	0	0	0	2
12182720305-B-韩国-2-2-6_16000.xml	en	1045	1063		18	paper	0	1	1	2
12182720305-B-韩国-2-2-6_16000.xml	一	1063	1088	yi2	25	paper				
12182720305-B-韩国-2-2-6_16000.xml	_i	1063	1078		15	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	i	1078	1088		10	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	定	1088	1112	ding4	24	paper				
12182720305-B-韩国-2-2-6_16000.xml	d	1088	1101		13	paper	0	0	1	3
12182720305-B-韩国-2-2-6_16000.xml	ing	1101	1112		11	paper	0	1	2	1
12182720305-B-韩国-2-2-6_16000.xml	要	1112	1140	yao4	28	paper				
12182720305-B-韩国-2-2-6_16000.xml	_i	1112	1118		6	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	iao	1118	1140		22	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	长	1140	1176	zhang3	36	paper				
12182720305-B-韩国-2-2-6_16000.xml	zh	1140	1156		16	paper	0	0	1	3
12182720305-B-韩国-2-2-6_16000.xml	ang	1156	1176		20	paper	0	1	2	2
12182720305-B-韩国-2-2-6_16000.xml	得	1176	1195	de0	19	paper				
12182720305-B-韩国-2-2-6_16000.xml	d	1176	1180		4	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	e	1180	1195		15	paper	0	1	1	3
12182720305-B-韩国-2-2-6_16000.xml	高	1195	1220	gao1	25	paper				
12182720305-B-韩国-2-2-6_16000.xml	g	1195	1206		11	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	ao	1206	1220		14	paper	0	1	0	1
12182720305-B-韩国-2-2-6_16000.xml	高	1220	1252	gao1	32	paper				
12182720305-B-韩国-2-2-6_16000.xml	g	1220	1234		14	paper	0	0	0	1
12182720305-B-韩国-2-2-6_16000.xml	ao	1234	1252		18	paper	0	1	0	1
